id,employeename,jobtitle,basepay,overtimepay,otherpay,benefits,year,status,total_compensation,is_executive,job_level
1574,Employee_1574,RECREATION LEADER,84991.01,7027.77,3221.63,36792.0,2023,PT,95240.4098828125,False,Medium
1575,Employee_1575,POLICE OFFICER 3,49839.04,0.0,2806.49,18095.69,2022,FT,52645.529990234376,False,Standard
1576,Employee_1576,CUSTODIAN,51658.35,492.55,2631.88,14097.53,2022,FT,54782.7798828125,False,Standard
1577,Employee_1577,ASSISTANT DEPUTY CHIEF 2,147798.91,0.0,3090.39,52637.7,2019,FT,150889.29989257813,True,High
1578,Employee_1578,ANIMAL CARE ATTENDANT,64752.44,0.0,3726.59,20833.18,2019,FT,68479.03008789063,False,Standard
1579,Employee_1579,REGISTERED NURSE,66613.15,0.0,6487.9,28470.28,2020,FT,73101.04990234374,False,Standard
1581,Employee_1581,CUSTODIAN,55026.22,4949.78,2068.7,23383.98,2019,FT,62044.699951171875,False,Standard
1582,Employee_1582,FIREFIGHTER,71825.88,9762.73,5443.9,29171.32,2023,FT,87032.50990234375,False,Medium
1583,Employee_1583,CHIEF OF POLICE,160366.6,3201.21,8728.22,66829.61,2019,PT,172296.0297265625,True,High
1584,Employee_1584,ELECTRICAL TRANSIT SYSTEM MECHANIC,86182.35,8746.79,4745.21,34633.97,2022,FT,99674.34996093751,False,Medium
1585,Employee_1585,HEAD LIBRARIAN,100211.62,2966.68,2618.62,40337.12,2021,FT,105796.92011718749,True,Medium
1586,Employee_1586,CUSTODIAN,64221.88,6606.36,3297.59,20311.07,2022,FT,74125.83008789062,False,Standard
1587,Employee_1587,RECREATION LEADER,35223.69,5017.65,2768.13,16585.61,2020,PT,43009.469882812504,False,Standard
1590,Employee_1590,TRANSIT OPERATOR,67242.36,6587.1,247.16,29606.35,2020,FT,74076.62000366212,False,Standard
1591,Employee_1591,SENIOR ENGINEER,92948.1,0.0,5464.72,34742.93,2022,FT,98412.82021484376,False,Medium
1592,Employee_1592,GENERAL LABORER,90785.07,850.4,1622.43,36022.02,2019,PT,93257.90005371094,False,Medium
1593,Employee_1593,ELECTRICAL TRANSIT SYSTEM MECHANIC,46253.54,0.0,2441.26,12214.5,2019,FT,48694.800009765626,False,Standard
1594,Employee_1594,TRANSIT OPERATOR,65276.39,0.0,1435.05,22204.95,2022,FT,66711.44004882812,False,Standard
1596,Employee_1596,POLICE OFFICER 3,55916.8,0.0,3732.73,,2019,FT,59649.52998046875,False,Standard
1597,Employee_1597,HEAD LIBRARIAN,147944.31,14312.44,2273.9,59952.32,2023,FT,164530.64990234375,True,High
1598,Employee_1598,SENIOR ENGINEER,114623.26,2097.82,1066.08,,2019,PT,117787.15995605469,False,Medium
1599,Employee_1599,RECREATION LEADER,75802.67,0.0,6413.02,23942.36,2023,FT,82215.69001953125,False,Medium
1601,Employee_1601,CUSTODIAN,40022.09,13314.2,6758.17,,2023,FT,60094.45992187499,False,Standard
1602,Employee_1602,SENIOR ENGINEER,90799.12,6528.47,2710.89,37374.93,2023,FT,100038.47989257812,False,Medium
1603,Employee_1603,RECREATION LEADER,77326.74,6718.37,1892.8,32650.71,2020,PT,85937.91004882813,False,Medium
1604,Employee_1604,CUSTODIAN,51708.9,22700.23,4110.68,25347.89,2022,PT,78519.81017578125,False,Medium
1606,Employee_1606,SOCIAL WORKER,47868.35,0.0,2390.18,15595.63,2021,FT,50258.52993164062,False,Standard
1607,Employee_1607,POLICE OFFICER 3,83811.15,0.0,1472.97,,2020,FT,85284.11997070312,False,Medium
1608,Employee_1608,DIRECTOR OF PUBLIC WORKS,154966.38,0.0,2383.1,59939.88,2021,FT,157349.48009765625,True,High
1609,Employee_1609,FIREFIGHTER,75446.67,1624.79,2382.37,23496.96,2023,FT,79453.83011718749,False,Medium
1612,Employee_1612,POLICE OFFICER 3,81294.2,4359.7,3091.35,30928.33,2020,FT,88745.25009765624,False,Medium
1614,Employee_1614,ASSISTANT MEDICAL EXAMINER,20000.0,5793.09,546.31,7234.13,2021,FT,26339.399997558594,False,Standard
1615,Employee_1615,SPECIAL NURSE,94856.61,2647.17,990.33,28387.12,2021,PT,98494.11001708984,False,Medium
1616,Employee_1616,POLICE OFFICER 3,72733.13,8545.83,295.25,21667.43,2021,FT,81574.21,False,Medium
1617,Employee_1617,ANIMAL CARE ATTENDANT,53618.51,0.0,490.54,14827.37,2020,PT,54109.050008544924,False,Standard
1618,Employee_1618,CHIEF OF POLICE,161818.4,5654.14,216.29,52156.63,2021,PT,167688.82999328614,True,High
1619,Employee_1619,REGISTERED NURSE,56449.2,0.0,1410.65,21198.78,2022,FT,57859.85002441406,False,Standard
1620,Employee_1620,CHIEF INVESTMENT OFFICER,101215.72,4803.61,3757.61,36362.81,2023,PT,109776.94010742188,True,Medium
1621,Employee_1621,DEPUTY SHERIFF,77167.05,8021.33,2961.34,22741.87,2022,FT,88149.72008789063,False,Medium
1622,Employee_1622,TRANSIT OPERATOR,105620.77,0.0,1170.57,36710.91,2023,PT,106791.33994628907,False,Medium
1623,Employee_1623,ACCOUNTANT INTERN,102471.74,0.0,5882.48,40014.74,2023,FT,108354.21998046876,False,Medium
1624,Employee_1624,TRANSIT OPERATOR,77194.23,0.0,4833.24,26175.58,2019,FT,82027.470234375,False,Medium
1625,Employee_1625,ASSISTANT DEPUTY CHIEF 2,142645.88,13182.39,703.56,44885.8,2020,PT,156531.8299975586,True,High
1626,Employee_1626,CHIEF INVESTMENT OFFICER,154493.96,1132.59,5672.33,58808.06,2020,PT,161298.880078125,True,High
1628,Employee_1628,DIRECTOR OF PUBLIC WORKS,140901.04,0.0,1530.63,53032.82,2019,FT,142431.67000488282,True,Medium
1629,Employee_1629,ELECTRICAL TRANSIT SYSTEM MECHANIC,55318.53,342.65,3074.24,21769.63,2022,FT,58735.419990234375,False,Standard
1630,Employee_1630,REGISTERED NURSE,76369.56,846.93,1922.69,30325.97,2020,FT,79139.17994140624,False,Medium
1631,Employee_1631,DIRECTOR OF PUBLIC WORKS,111266.1,0.0,3635.24,30267.54,2019,PT,114901.33999023438,True,Medium
1633,Employee_1633,SPECIAL NURSE,72362.07,4748.78,987.72,29748.75,2020,PT,78098.56997070313,False,Medium
1634,Employee_1634,SOCIAL WORKER,20000.0,91.03,4077.48,7765.09,2019,FT,24168.50998046875,False,Standard
1635,Employee_1635,ELECTRICAL TRANSIT SYSTEM MECHANIC,73577.83,5597.34,3581.55,25559.48,2019,PT,82756.72004882812,False,Medium
1636,Employee_1636,ASSISTANT DEPUTY CHIEF 2,149117.51,11595.66,879.03,54294.02,2022,FT,161592.2000292969,True,High
1638,Employee_1638,HEAD LIBRARIAN,101922.42,11597.21,3445.03,40534.97,2021,FT,116964.66002929688,True,Medium
1639,Employee_1639,POLICE OFFICER 3,102843.23,0.0,957.01,40665.04,2022,FT,103800.24000976562,False,Medium
1640,Employee_1640,DEPUTY SHERIFF,76227.46,0.0,5068.96,28564.15,2023,FT,81296.4199609375,False,Medium
1641,Employee_1641,SENIOR ENGINEER,102379.51,6718.48,2614.52,35712.29,2023,PT,111712.51001953124,False,Medium
1642,Employee_1642,SPECIAL NURSE,90889.84,3915.19,2490.93,38347.47,2019,FT,97295.95993164062,False,Medium
1643,Employee_1643,SENIOR CLERK,100427.42,2843.87,1585.67,37043.6,2023,FT,104856.9600439453,False,Medium
1644,Employee_1644,DIRECTOR OF PUBLIC WORKS,88467.4,0.0,7050.67,24695.63,2019,PT,95518.069921875,True,Medium
1646,Employee_1646,CUSTODIAN,60457.58,0.0,1031.98,15922.99,2021,FT,61489.55998046875,False,Standard
1647,Employee_1647,GENERAL LABORER,85218.91,3882.04,1712.01,26888.31,2022,FT,90812.96000976562,False,Medium
1648,Employee_1648,HEAD LIBRARIAN,94407.11,10513.22,4180.19,37350.84,2019,FT,109100.51994140625,True,Medium
1649,Employee_1649,CHIEF INVESTMENT OFFICER,154842.42,9639.44,253.55,46511.79,2020,FT,164735.41000305177,True,High
1650,Employee_1650,RECREATION LEADER,72974.56,8002.27,589.89,20858.92,2020,FT,81566.72001464844,False,Medium
1651,Employee_1651,POLICE OFFICER 3,95761.32,0.0,449.19,32970.67,2020,FT,96210.51000244141,False,Medium
1652,Employee_1652,TRANSIT OPERATOR,64095.67,10699.8,2188.17,22546.86,2023,FT,76983.639921875,False,Medium
1653,Employee_1653,SPECIAL NURSE,79352.3,0.0,1752.28,,2020,FT,81104.58002929688,False,Medium
1654,Employee_1654,DIRECTOR OF PUBLIC WORKS,136200.09,0.0,4729.74,40752.94,2020,FT,140929.830234375,True,Medium
1655,Employee_1655,POLICE OFFICER 3,100032.04,1835.2,3373.11,37146.09,2019,FT,105240.35010742187,False,Medium
1656,Employee_1656,FIREFIGHTER,35867.25,3110.44,4340.67,,2019,FT,43318.359921875,False,Standard
1657,Employee_1657,RECREATION LEADER,60831.83,0.0,4562.41,17197.69,2019,FT,65394.24015625,False,Standard
1658,Employee_1658,SOCIAL WORKER,86970.32,0.0,6675.58,34456.8,2021,FT,93645.900078125,False,Medium
1659,Employee_1659,RECREATION LEADER,100917.93,10876.64,1507.33,30978.35,2021,FT,113301.89995605468,False,Medium
1660,Employee_1660,DEPUTY SHERIFF,74801.43,0.0,5898.48,24162.48,2021,PT,80699.90998046874,False,Medium
1661,Employee_1661,HEAD LIBRARIAN,96218.88,1479.28,1927.23,30246.75,2023,PT,99625.38998046875,True,Medium
1662,Employee_1662,DIRECTOR OF PUBLIC WORKS,144742.02,3731.03,6797.72,43622.78,2021,FT,155270.77021484374,True,High
1663,Employee_1663,POLICE OFFICER 3,87374.05,0.0,631.35,22994.5,2019,PT,88005.39997558594,False,Medium
1664,Employee_1664,ASSISTANT DEPUTY CHIEF 2,113052.18,0.0,5094.65,43155.84,2020,PT,118146.82990234374,True,Medium
1665,Employee_1665,ASSISTANT DEPUTY CHIEF 2,137891.06,0.0,1760.26,51537.5,2020,FT,139651.32000976562,True,Medium
1666,Employee_1666,ELECTRICAL TRANSIT SYSTEM MECHANIC,93610.55,1627.34,7123.89,40896.09,2023,FT,102361.78013671875,False,Medium
1667,Employee_1667,SENIOR ENGINEER,140151.93,0.0,3604.9,56092.57,2020,FT,143756.82990234374,False,Medium
1668,Employee_1668,ASSISTANT MEDICAL EXAMINER,84852.1,5525.14,454.03,28629.69,2019,FT,90831.2699987793,False,Medium
1669,Employee_1669,ASSISTANT DEPUTY CHIEF 2,127589.0,0.0,2986.7,35256.51,2022,FT,130575.69995117188,True,Medium
1670,Employee_1670,SENIOR ENGINEER,89594.05,9108.93,4913.37,26070.39,2021,FT,103616.35011718751,False,Medium
1672,Employee_1672,ASSISTANT DEPUTY CHIEF 2,121835.78,0.0,9879.17,49931.16,2022,FT,131714.949921875,True,Medium
1673,Employee_1673,DEPUTY SHERIFF,73792.81,8480.06,447.75,24004.33,2020,FT,82720.62,False,Medium
1675,Employee_1675,SENIOR ENGINEER,124723.49,0.0,4285.81,40746.69,2023,FT,129009.30005859376,False,Medium
1676,Employee_1676,CHIEF INVESTMENT OFFICER,84953.35,0.0,99.48,32662.83,2020,FT,85052.83000335694,True,Medium
1678,Employee_1678,ELECTRICAL TRANSIT SYSTEM MECHANIC,71951.87,0.0,5054.3,27599.55,2021,FT,77006.1698046875,False,Medium
1679,Employee_1679,ACCOUNTANT INTERN,109819.74,0.0,2434.36,35851.59,2022,FT,112254.10010742188,False,Medium
1680,Employee_1680,CHIEF OF POLICE,110783.41,11079.79,3014.22,38205.48,2019,FT,124877.41997070314,True,Medium
1681,Employee_1681,ACCOUNTANT INTERN,56679.68,0.0,2907.9,18837.83,2020,FT,59587.57990234375,False,Standard
1682,Employee_1682,TRANSIT OPERATOR,58983.66,5269.88,3968.0,24918.61,2019,PT,68221.54000000001,False,Standard
1683,Employee_1683,TRANSIT OPERATOR,103177.94,72.07,2861.89,38535.69,2022,FT,106111.89989257813,False,Medium
1684,Employee_1684,ANIMAL CARE ATTENDANT,20000.0,11960.65,1808.27,,2019,PT,33768.92001953125,False,Standard
1685,Employee_1685,GENERAL LABORER,49945.24,8992.79,3082.68,17994.85,2021,FT,62020.709931640624,False,Standard
1687,Employee_1687,ELECTRICAL TRANSIT SYSTEM MECHANIC,81817.64,12239.53,224.29,23589.74,2023,FT,94281.45999328613,False,Medium
1689,Employee_1689,ACCOUNTANT INTERN,69161.64,0.0,607.39,19165.43,2019,FT,69769.03001464844,False,Standard
1690,Employee_1690,SPECIAL NURSE,71349.09,3004.54,8541.59,29302.69,2022,PT,82895.21984374999,False,Medium
1691,Employee_1691,ANIMAL CARE ATTENDANT,86922.5,0.0,4735.61,34159.82,2019,PT,91658.10986328125,False,Medium
1692,Employee_1692,SOCIAL WORKER,106790.04,0.0,905.41,38828.72,2019,FT,107695.44997314452,False,Medium
1693,Employee_1693,HEAD LIBRARIAN,116656.55,0.0,8108.89,44726.53,2023,FT,124765.44013671875,True,Medium
1694,Employee_1694,ELECTRICAL TRANSIT SYSTEM MECHANIC,59204.23,5851.08,701.43,26246.68,2023,FT,65756.73999267578,False,Standard
1695,Employee_1695,POLICE OFFICER 3,85741.69,0.0,2088.37,34639.27,2022,FT,87830.0601171875,False,Medium
1696,Employee_1696,ASSISTANT MEDICAL EXAMINER,56034.95,2864.08,4692.25,18462.27,2023,FT,63591.28,False,Standard
1697,Employee_1697,SENIOR CLERK,64133.23,2181.66,3909.97,19084.67,2019,FT,70224.85997070312,False,Standard
1700,Employee_1700,CHIEF INVESTMENT OFFICER,93727.97,1710.96,2615.24,26018.87,2019,FT,98054.16999023438,True,Medium
1701,Employee_1701,DEPUTY SHERIFF,46444.2,0.0,3110.15,14916.93,2023,FT,49554.34990234375,False,Standard
1702,Employee_1702,POLICE OFFICER 3,76264.73,9760.43,1768.22,28932.48,2019,FT,87793.37997070313,False,Medium
1703,Employee_1703,ASSISTANT MEDICAL EXAMINER,46011.96,3738.72,1629.06,17572.77,2021,PT,51379.74005859375,False,Standard
1705,Employee_1705,ACCOUNTANT INTERN,49121.76,7973.28,2904.46,22077.49,2022,FT,59999.4999609375,False,Standard
1706,Employee_1706,SOCIAL WORKER,60562.81,1538.66,2124.28,,2020,FT,64225.750029296876,False,Standard
1707,Employee_1707,CHIEF INVESTMENT OFFICER,104203.82,5437.95,2443.61,42329.83,2021,FT,112085.38010742188,True,Medium
1708,Employee_1708,ACCOUNTANT INTERN,100390.49,1875.59,7507.67,,2021,FT,109773.749921875,False,Medium
1710,Employee_1710,FIREFIGHTER,87618.47,3993.19,456.65,,2021,FT,92068.30999389649,False,Medium
1711,Employee_1711,GENERAL LABORER,69620.35,942.18,3727.0,21056.62,2020,FT,74289.53,False,Standard
1712,Employee_1712,SENIOR CLERK,89900.08,0.0,2301.81,36572.94,2022,FT,92201.89005859375,False,Medium
1713,Employee_1713,SOCIAL WORKER,53292.39,11354.54,598.92,25508.53,2023,FT,65245.84998291016,False,Standard
1714,Employee_1714,SENIOR ENGINEER,89471.65,9211.81,1674.87,37820.93,2021,FT,100358.32999511718,False,Medium
1715,Employee_1715,HEAD LIBRARIAN,82047.12,12246.83,333.14,36596.03,2019,FT,94627.09001464843,True,Medium
1716,Employee_1716,SOCIAL WORKER,73400.49,3159.19,3053.43,24466.8,2021,FT,79613.10993164063,False,Medium
1717,Employee_1717,HEAD LIBRARIAN,97912.51,0.0,294.48,27907.55,2023,FT,98206.99001098632,True,Medium
1719,Employee_1719,ELECTRICAL TRANSIT SYSTEM MECHANIC,89837.89,0.0,3837.93,35696.48,2021,PT,93675.81993164062,False,Medium
1720,Employee_1720,CHIEF OF POLICE,141366.26,0.0,6108.18,55154.66,2019,FT,147474.44017578126,True,Medium
1721,Employee_1721,SPECIAL NURSE,61038.75,3604.61,1321.5,26197.33,2021,FT,65964.86,False,Standard
1723,Employee_1723,HEAD LIBRARIAN,102485.32,0.0,3715.01,36623.7,2023,PT,106200.33000976563,True,Medium
1725,Employee_1725,ASSISTANT DEPUTY CHIEF 2,128537.86,1521.48,233.7,35795.03,2020,FT,130293.03999694824,True,Medium
1726,Employee_1726,ANIMAL CARE ATTENDANT,57579.76,4201.66,5404.73,21570.44,2021,FT,67186.14998046875,False,Standard
1727,Employee_1727,ACCOUNTANT INTERN,51101.32,5384.64,336.12,20749.68,2019,FT,56822.07999511719,False,Standard
1728,Employee_1728,ASSISTANT DEPUTY CHIEF 2,67580.38,0.0,448.3,18775.32,2023,PT,68028.67998779297,True,Standard
1729,Employee_1729,SENIOR CLERK,81676.21,9408.68,2108.26,36096.28,2019,FT,93193.15000976564,False,Medium
1730,Employee_1730,REGISTERED NURSE,81339.41,0.0,2111.25,,2022,FT,83450.66,False,Medium
1733,Employee_1733,ASSISTANT MEDICAL EXAMINER,87713.71,0.0,1203.91,30213.72,2022,FT,88917.6200341797,False,Medium
1734,Employee_1734,SOCIAL WORKER,96086.6,3203.22,2340.75,36584.34,2020,FT,101630.57,False,Medium
1735,Employee_1735,SOCIAL WORKER,85904.86,0.0,794.66,26687.53,2023,FT,86699.51997314453,False,Medium
1736,Employee_1736,ANIMAL CARE ATTENDANT,107057.3,9556.65,3319.91,37063.47,2021,FT,119933.85991210937,False,Medium
1737,Employee_1737,CHIEF OF POLICE,97667.93,0.0,5704.87,,2019,FT,103372.8001171875,True,Medium
1738,Employee_1738,REGISTERED NURSE,20000.0,5258.1,6990.99,10664.3,2020,FT,32249.090234375,False,Standard
1740,Employee_1740,FIREFIGHTER,81164.37,10216.47,5302.39,38221.17,2021,PT,96683.23013671875,False,Medium
1742,Employee_1742,SENIOR ENGINEER,98162.29,0.0,4923.61,27116.61,2021,PT,103085.89986328124,False,Medium
1743,Employee_1743,SENIOR CLERK,125343.66,3695.27,1724.36,51923.23,2021,FT,130763.28998535157,False,Medium
1744,Employee_1744,TRANSIT OPERATOR,77641.15,2770.35,1438.88,22297.85,2020,FT,81850.38000488281,False,Medium
1745,Employee_1745,FIREFIGHTER,85978.26,0.0,4807.14,23256.24,2022,PT,90785.40013671874,False,Medium
1746,Employee_1746,CHIEF INVESTMENT OFFICER,92175.74,0.0,4864.08,35161.36,2020,FT,97039.820078125,True,Medium
1747,Employee_1747,CHIEF INVESTMENT OFFICER,86565.83,0.0,6697.16,35988.6,2022,PT,93262.99015625,True,Medium
1748,Employee_1748,GENERAL LABORER,102282.28,0.0,2595.64,,2020,FT,104877.91989257812,False,Medium
1749,Employee_1749,ANIMAL CARE ATTENDANT,72018.03,7193.4,1679.26,30232.61,2023,FT,80890.69000976562,False,Medium
1750,Employee_1750,SENIOR ENGINEER,74796.04,3283.05,5379.56,23429.84,2020,FT,83458.65005859375,False,Medium
1751,Employee_1751,ACCOUNTANT INTERN,57572.11,7186.24,2833.78,18459.44,2019,FT,67592.13002929688,False,Standard
1752,Employee_1752,SOCIAL WORKER,57017.54,476.72,817.25,15093.66,2019,FT,58311.51,False,Standard
1753,Employee_1753,HEAD LIBRARIAN,83731.23,0.0,1303.18,28681.71,2023,FT,85034.41005371093,True,Medium
1754,Employee_1754,ELECTRICAL TRANSIT SYSTEM MECHANIC,44337.04,5464.36,4442.39,17525.26,2023,FT,54243.79013671875,False,Standard
1755,Employee_1755,HEAD LIBRARIAN,59987.39,0.0,1930.06,,2020,PT,61917.45005859375,True,Standard
1756,Employee_1756,CUSTODIAN,66099.91,0.0,496.09,21292.34,2022,FT,66595.9999963379,False,Standard
1757,Employee_1757,GENERAL LABORER,58141.48,0.0,613.92,19688.85,2021,FT,58755.39998291016,False,Standard
1758,Employee_1758,DIRECTOR OF PUBLIC WORKS,156643.42,0.0,5614.23,58160.15,2019,FT,162257.64998046876,True,High
1759,Employee_1759,ASSISTANT DEPUTY CHIEF 2,136550.76,1179.31,175.28,43044.35,2021,FT,137905.3499987793,True,Medium
1760,Employee_1760,DIRECTOR OF PUBLIC WORKS,128020.8,2829.35,3357.24,39960.64,2022,FT,134207.3899902344,True,Medium
1761,Employee_1761,ELECTRICAL TRANSIT SYSTEM MECHANIC,55137.59,0.0,2587.12,20195.1,2023,FT,57724.7101171875,False,Standard
1762,Employee_1762,ELECTRICAL TRANSIT SYSTEM MECHANIC,67579.43,0.0,4709.87,,2023,FT,72289.3001171875,False,Standard
1763,Employee_1763,TRANSIT OPERATOR,77220.02,9693.37,4550.65,26576.18,2019,PT,91464.03990234375,False,Medium
1764,Employee_1764,DIRECTOR OF PUBLIC WORKS,143350.66,0.0,1899.68,36744.48,2020,PT,145250.34005371094,True,Medium
1765,Employee_1765,DIRECTOR OF PUBLIC WORKS,115807.68,11076.17,3088.88,,2021,FT,129972.72988281249,True,Medium
1766,Employee_1766,ACCOUNTANT INTERN,91582.48,1038.51,1304.78,34122.57,2019,PT,93925.77002929687,False,Medium
1767,Employee_1767,CHIEF OF POLICE,126287.62,7921.01,1940.13,38144.21,2021,FT,136148.76000488282,True,Medium
1768,Employee_1768,SENIOR CLERK,111614.03,934.52,2858.03,38643.88,2019,FT,115406.58002929688,False,Medium
1769,Employee_1769,SPECIAL NURSE,60202.96,2656.11,212.67,21396.59,2019,PT,63071.739998168945,False,Standard
1771,Employee_1771,GENERAL LABORER,75367.18,2188.52,2040.86,22187.43,2020,FT,79596.55998535156,False,Medium
1772,Employee_1772,GENERAL LABORER,84506.48,4546.54,761.49,35342.55,2022,FT,89814.50999023436,False,Medium
1773,Employee_1773,GENERAL LABORER,81506.95,1539.7,625.32,27293.93,2019,FT,83671.97000732421,False,Medium
1774,Employee_1774,ELECTRICAL TRANSIT SYSTEM MECHANIC,78443.73,14537.13,7785.63,28085.27,2023,FT,100766.4898828125,False,Medium
1775,Employee_1775,ANIMAL CARE ATTENDANT,63028.26,2974.8,3993.13,25873.13,2020,FT,69996.1898828125,False,Standard
1776,Employee_1776,REGISTERED NURSE,53865.07,0.0,5145.37,18917.92,2019,FT,59010.4401171875,False,Standard
1777,Employee_1777,CUSTODIAN,81034.57,1429.24,1124.76,28901.74,2020,PT,83588.57000976564,False,Medium
1778,Employee_1778,POLICE OFFICER 3,78528.95,617.34,66.49,23338.08,2022,FT,79212.77999786376,False,Medium
1779,Employee_1779,CUSTODIAN,58782.02,10188.48,44.27,17853.13,2019,FT,69014.77000045776,False,Standard
1780,Employee_1780,ASSISTANT MEDICAL EXAMINER,92188.48,0.0,2553.18,,2019,PT,94741.65993164062,False,Medium
1781,Employee_1781,TRANSIT OPERATOR,52342.69,0.0,1477.99,21310.6,2023,FT,53820.67999023438,False,Standard
1782,Employee_1782,GENERAL LABORER,58329.53,0.0,531.52,20221.02,2021,FT,58861.05001953125,False,Standard
1783,Employee_1783,TRANSIT OPERATOR,102728.5,2942.77,907.79,39931.21,2020,FT,106579.05997802735,False,Medium
1784,Employee_1784,CHIEF INVESTMENT OFFICER,157268.95,11837.71,382.11,42919.29,2022,FT,169488.76998535157,True,High
1785,Employee_1785,SENIOR ENGINEER,81691.76,10726.03,1460.48,34248.61,2023,FT,93878.26998046874,False,Medium
1786,Employee_1786,DEPUTY SHERIFF,75747.61,0.0,5339.65,26170.33,2020,FT,81087.25990234375,False,Medium
1787,Employee_1787,FIREFIGHTER,73095.84,0.0,2539.42,26456.93,2021,PT,75635.259921875,False,Medium
1788,Employee_1788,REGISTERED NURSE,20000.0,3839.98,3039.44,8164.11,2019,FT,26879.41994140625,False,Standard
1789,Employee_1789,SENIOR CLERK,67431.68,5023.78,6140.28,26968.58,2020,PT,78595.73978515624,False,Medium
1790,Employee_1790,SENIOR ENGINEER,89677.99,7296.03,1450.44,25131.99,2021,PT,98424.45994140625,False,Medium
1791,Employee_1791,DIRECTOR OF PUBLIC WORKS,106875.21,0.0,413.37,27555.82,2019,FT,107288.5799951172,True,Medium
1792,Employee_1792,SOCIAL WORKER,74942.05,0.0,4772.69,29480.54,2023,FT,79714.73994140625,False,Medium
1793,Employee_1793,GENERAL LABORER,92589.65,13709.78,952.67,28815.4,2023,PT,107252.09998291015,False,Medium
1794,Employee_1794,DEPUTY SHERIFF,63569.28,2694.94,1931.93,17192.09,2020,FT,68196.15005371094,False,Standard
